id,movie_name,time,year,nation,director,company,grade,actor1,actor2,actor3,poster_url,link_url,user_rating,genre_id
242,파르나서스 박사의 상상극장,122,20091223,미국,테리 길리엄,데이비스 필름,12세이상관람가,119,543,35,https://ssl.pstatic.net/imgmovie/mdi/mit110/0473/47381_P00_095520.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=47381,5.86,17
243,러브 매니지먼트,93,20091231,미국,스티븐 벨버,(주)싸이더스,15세이상관람가,14,544,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0530/53021_P34_132112.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53021,6.39,5
244,2012,157,20091112,미국,롤랜드 에머리히,센트로폴리스 엔터테인먼트,12세이상관람가,192,545,839,https://ssl.pstatic.net/imgmovie/mdi/mit110/1645/164545_P01_152734.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164545,0,18
245,위대한 침묵,168,20091203,독일,필립 그로닝,(주)영화사 진진,전체관람가,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0586/58666_P13_103019.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=58666,7.94,3
246,타이탄,106,20100401,미국,루이스 리테리어,워너 브러더스 픽쳐스,12세이상관람가,170,188,54,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168090_P03_105047.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168090,7.75,13
247,육혈포 강도단,107,20100318,한국,강효진,(주)전망좋은 영화사,15세이상관람가,152,44,818,https://ssl.pstatic.net/imgmovie/mdi/mit110/0731/73114_P34_092807.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73114,7.56,16
248,그린 존,114,20100325,미국,폴 그린그래스,유니버셜 픽쳐스,15세이상관람가,124,546,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0468/46875_P02_151839.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=46875,7.7,4
249,셔터 아일랜드,138,20100318,미국,마틴 스콜세지,파라마운트 픽쳐스,15세이상관람가,193,271,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0696/69689_P00_122646.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69689,8.33,4
250,폭풍전야,104,20100401,한국,조창호,오퍼스픽쳐스(유),청소년관람불가,194,226,840,https://ssl.pstatic.net/imgmovie/mdi/mit110/0522/52229_P05_202619.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52229,6.72,4
251,비밀애,111,20100325,한국,권지연,(주)한컴,청소년관람불가,195,547,841,https://ssl.pstatic.net/imgmovie/mdi/mit110/1725/172588_P01_160555.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172588,0,5
252,이상한 나라의 앨리스,108,20100304,미국,팀 버튼,월트 디즈니 픽쳐스,전체관람가,119,321,842,https://ssl.pstatic.net/imgmovie/mdi/mit110/1740/174004_P01_150735.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174004,0,17
253,의형제,116,20100204,한국,장훈,(주)쇼박스,15세이상관람가,196,99,843,https://ssl.pstatic.net/imgmovie/mdi/mit110/0525/52548_P43_123614.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52548,8.86,4
254,아마존의 눈물,88,20100325,한국,김현철,(주)MBC,15세이상관람가,194,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0733/73398_P00_120313.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73398,8.44,3
255,사랑은 너무 복잡해,120,20100311,미국,낸시 마이어스,유니버셜 픽쳐스,청소년관람불가,197,411,844,https://ssl.pstatic.net/imgmovie/mdi/mit110/0511/51158_P59_175254.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51158,8.66,5
256,슈렉 포에버,93,20100701,미국,마이크 미첼,드림웍스 애니메이션,전체관람가,5,109,759,https://ssl.pstatic.net/imgmovie/mdi/mit110/0699/69940_P54_111153.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69940,8.03,12
257,파괴된 사나이,114,20100701,한국,우민호,아이러브시네마,청소년관람불가,198,548,845,https://ssl.pstatic.net/imgmovie/mdi/mit110/0714/71498_P65_105718.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=71498,7.71,4
258,나잇&데이,109,20100624,미국,제임스 맨골드,뉴리전시 픽쳐스,15세이상관람가,199,109,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1803/180341_P01_153531.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180341,0,13
259,포화속으로,120,20100616,한국,이재한,(주)태원엔터테인먼트,12세이상관람가,112,78,307,https://ssl.pstatic.net/imgmovie/mdi/mit110/0513/51386_P219_191242.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51386,8.23,4
260,방자전,124,20100602,한국,김대우,(주)바른손이앤에이,청소년관람불가,16,94,248,https://ssl.pstatic.net/imgmovie/mdi/mit110/1221/122156_P00_110431.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122156,0,9
261,스플라이스,103,20100701,캐나다,빈센조 나탈리,(주)미로비젼,청소년관람불가,200,549,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0527/52777_P27_172730.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52777,6.07,18
262,필립모리스,97,20100701,프랑스,존 레쿼,유로파 Corp.,청소년관람불가,79,550,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0459/45945_P42_150329.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45945,7.47,16
263,맨발의 꿈,121,20100624,한국,김태균,(주)캠프비,전체관람가,201,551,846,https://ssl.pstatic.net/imgmovie/mdi/mit110/0510/51083_P06_171506.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51083,9.27,4
264,A-특공대,119,20100610,미국,조 카나한,듄 엔터테인먼트,15세이상관람가,54,552,847,https://ssl.pstatic.net/imgmovie/mdi/mit110/0505/50598_P68_080618.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=50598,8.93,13
265,섹스 앤 더 시티 2,144,20100610,미국,마이클 패트릭 킹,뉴라인 시네마,청소년관람불가,147,553,503,https://ssl.pstatic.net/imgmovie/mdi/mit110/0530/53084_P67_114529.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53084,7.75,4
266,시라노; 연애조작단,121,20100916,한국,김현석,(주)명필름,12세이상관람가,202,554,848,https://ssl.pstatic.net/imgmovie/mdi/mit110/1065/106541_P01_170426.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=106541,9.16,5
267,먹고 기도하고 사랑하라,139,20100930,미국,라이언 머피,콜럼비아 픽쳐스 코포레이션,15세이상관람가,100,555,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0709/70999_P46_100615.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70999,6.5,4
268,방가? 방가!,110,20100930,한국,육상효,(주)상상역엔터테인먼트,12세이상관람가,203,556,849,https://ssl.pstatic.net/imgmovie/mdi/mit110/1717/171770_P01_170132.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171770,0,16
269,무적자,124,20100916,한국,송해성,핑거프린트(주),15세이상관람가,123,137,850,https://ssl.pstatic.net/imgmovie/mdi/mit110/0611/61115_P31_091252.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=61115,5.6,4
270,레지던트 이블 4: 끝나지 않은 전쟁 3D,96,20100916,독일,폴 W.S. 앤더슨,콘스탄틴 필름 프로덕션,청소년관람불가,204,557,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0537/53751_P17_114406.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53751,6.27,2
271,해결사,100,20100909,한국,권혁재,(주)외유내강,15세이상관람가,205,1,602,https://ssl.pstatic.net/imgmovie/mdi/mit110/1661/166101_P01_104532.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=166101,5.2,13
272,아저씨,119,20100804,한국,이정범,오퍼스픽쳐스(유),청소년관람불가,206,558,851,https://ssl.pstatic.net/imgmovie/mdi/mit110/1793/179347_P01_100905.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179347,0,13
273,슈퍼  배드,95,20100916,미국,피에르 꼬팽,일루미네이션 엔터테인먼트,전체관람가,207,150,852,https://ssl.pstatic.net/imgmovie/mdi/mit110/1326/132626_P23_100529.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=132626,8.69,12
274,마루 밑 아리에티,94,20100909,일본,요네바야시 히로마사,스튜디오 지브리,전체관람가,208,358,853,https://ssl.pstatic.net/imgmovie/mdi/mit110/0733/73301_P25_200310.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73301,8.12,12
275,퀴즈왕,121,20100916,한국,장진,소란플레이먼트(주),15세이상관람가,159,559,854,https://ssl.pstatic.net/imgmovie/mdi/mit110/0742/74269_P08_113658.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74269,5.9,16
276,라스트 갓파더,103,20101229,한국,심형래,㈜영구아트,12세이상관람가,209,560,855,https://ssl.pstatic.net/imgmovie/mdi/mit110/0475/47531_P19_104020.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=47531,6.24,16
277,헬로우 고스트,111,20101222,한국,김영탁,(주)워터앤트리,12세이상관람가,162,561,856,,https://movie.naver.com/movie/bi/mi/basic.nhn?code=83368,9.75,16
278,황해,156,20101222,한국,나홍진,㈜팝콘필름,청소년관람불가,136,122,857,https://ssl.pstatic.net/imgmovie/mdi/mit110/0699/69986_P47_160507.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69986,7.84,11
279,해리 포터와 죽음의 성물1,146,20101215,미국,데이빗 예이츠,헤이데이필름,전체관람가,75,361,780,https://ssl.pstatic.net/imgmovie/mdi/mit110/0679/67901_P52_160214.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67901,8.19,7
280,트론: 새로운 시작,125,20101229,미국,조셉 코신스키,라이브플래닛,12세이상관람가,210,562,858,https://ssl.pstatic.net/imgmovie/mdi/mit110/0723/72357_P28_153740.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=72357,7.31,18
281,새미의 어드벤쳐,85,20101215,벨기에,벤 스타센,엔웨이브필름,전체관람가,211,563,859,https://ssl.pstatic.net/imgmovie/mdi/mit110/0945/94506_P21_112038.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94506,8.63,12
282,극장판 포켓 몬스터 DP 「환영의 패왕 조로아크」,97,20101223,일본,유야마 쿠니히코,이스트저팬마케팅앤커뮤니케이션,전체관람가,212,564,860,https://ssl.pstatic.net/imgmovie/mdi/mit110/0771/77154_P16_111823.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=77154,8.8,12
283,아메리칸,105,20101229,미국,안톤 코르빈,포커스피쳐스,청소년관람불가,85,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1845/184580_P01_180228.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184580,0,8
284,쓰리 데이즈,133,20101222,미국,폴 해기스,라이온스 게이트 필름즈,15세이상관람가,213,565,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1745/174578_P01_165936.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174578,0,8
285,쩨쩨한 로맨스,118,20101201,한국,김정훈,(주)크리픽쳐스,청소년관람불가,214,535,596,https://ssl.pstatic.net/imgmovie/mdi/mit110/0757/75724_P42_152655.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75724,8.51,16
286,위험한 상견례,118,20110331,한국,김진영,(주)전망좋은 영화사,12세이상관람가,215,275,788,https://ssl.pstatic.net/imgmovie/mdi/mit110/1033/103381_P36_142709.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=103381,6.67,16
287,줄리아의 눈,112,20110331,스페인,기옘 모랄레스,씨너스엔터테인먼트(주),청소년관람불가,216,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0782/78218_P11_181235.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=78218,7.92,7
288,킹스 스피치,118,20110317,영국,톰 후퍼,(주)화앤담이엔티,12세이상관람가,217,399,842,https://ssl.pstatic.net/imgmovie/mdi/mit110/0764/76439_P00_140002.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76439,8.29,4
289,그대를 사랑합니다,118,20110217,한국,추창민,(주)세인트 폴 시네마,15세이상관람가,218,566,861,https://ssl.pstatic.net/imgmovie/mdi/mit110/1685/168506_P01_110650.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168506,10,4
290,마이 블랙 미니드레스,108,20110324,한국,허인무,(주)토리픽쳐스,15세이상관람가,219,567,862,https://ssl.pstatic.net/imgmovie/mdi/mit110/0711/71139_P17_153704.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=71139,6.84,4
291,월드 인베이젼,116,20110310,미국,조나단 리브스만,한국소니픽쳐스릴리징브에나비스타영화㈜,12세이상관람가,220,568,863,https://ssl.pstatic.net/imgmovie/mdi/mit110/0684/68437_P08_112740.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=68437,7.53,18
292,미트 페어런츠 3,98,20110331,미국,폴 웨이츠,씨제이이앤엠(주),15세이상관람가,146,569,103,https://ssl.pstatic.net/imgmovie/mdi/mit110/0733/73340_P04_164231.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73340,6.53,16
293,베니싱,91,20110331,미국,브래드 앤더슨,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,221,135,864,https://ssl.pstatic.net/imgmovie/mdi/mit110/1508/150875_P01_100450.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=150875,0,7
294,내 이름은 칸,128,20110324,인도,카란 조하르,필라멘트픽쳐스,12세이상관람가,222,570,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0706/70651_P09_115117.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70651,9.29,4
295,블랙 스완,108,20110224,미국,대런 아로노프스키,이십세기폭스코리아(주),청소년관람불가,133,571,599,,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184975,0,4
296,트랜스포머 3,152,20110629,미국,마이클 베이,씨제이이앤엠(주),12세이상관람가,223,572,865,https://ssl.pstatic.net/imgmovie/mdi/mit110/1234/123407_P01_190651.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=123407,10,13
297,써니,124,20110504,한국,강형철,(주)알로하픽쳐스,15세이상관람가,224,299,866,https://ssl.pstatic.net/imgmovie/mdi/mit110/1723/172391_P01_175325.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172391,2,4
298,풍산개,121,20110623,한국,전재홍,(주)김기덕 필름,청소년관람불가,225,573,867,https://ssl.pstatic.net/imgmovie/mdi/mit110/0791/79159_P12_111135.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=79159,7,4
299,화이트: 저주의 멜로디,106,20110609,한국,김선,(주)두엔터테인먼트,15세이상관람가,226,574,868,https://ssl.pstatic.net/imgmovie/mdi/mit110/0749/74904_P37_162844.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74904,6.82,2
300,엑스맨: 퍼스트 클래스,132,20110602,미국,매튜 본,이십세기폭스코리아(주),12세이상관람가,227,575,311,https://ssl.pstatic.net/imgmovie/mdi/mit110/0763/76347_P01_134913.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76347,9.04,13
301,쿵푸팬더 2,91,20110526,미국,여인영,씨제이이앤엠(주),전체관람가,146,71,52,https://ssl.pstatic.net/imgmovie/mdi/mit110/0734/73411_P07_115408.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73411,8.72,12
302,링컨 차를 타는 변호사,118,20110616,미국,브래드 퍼맨,씨너스엔터테인먼트(주),15세이상관람가,228,316,462,https://ssl.pstatic.net/imgmovie/mdi/mit110/0806/80626_P00_113118.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=80626,8.17,8
303,음모자,123,20110630,미국,로버트 레드포드,판씨네마(주),12세이상관람가,229,576,869,https://ssl.pstatic.net/imgmovie/mdi/mit110/0976/97642_P07_104833.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97642,5.75,4
304,슈퍼 에이트,112,20110616,미국,J.J. 에이브럼스,씨제이이앤엠(주),12세이상관람가,230,577,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0770/77039_P00_165752.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=77039,6.83,18
305,인 어 베러 월드,113,20110623,덴마크,수잔 비에르,㈜씨에이엔,12세이상관람가,231,578,870,https://ssl.pstatic.net/imgmovie/mdi/mit110/0786/78681_P00_200433.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=78681,8.8,4
306,도가니,125,20110922,한국,황동혁,(주)삼거리픽쳐스,청소년관람불가,232,291,871,https://ssl.pstatic.net/imgmovie/mdi/mit110/0754/75413_P29_111906.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75413,9.26,4
307,의뢰인,123,20110929,한국,손영성,청년필름(주),15세이상관람가,201,425,122,https://ssl.pstatic.net/imgmovie/mdi/mit110/1801/180169_P33_141001.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180169,9.19,11
308,카운트다운,119,20110929,한국,허종호,(주)영화사봄,청소년관람불가,155,19,872,https://ssl.pstatic.net/imgmovie/mdi/mit110/1810/181095_P01_110443.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181095,5.53,4
309,최종병기 활,122,20110810,한국,김한민,(주)디씨지플러스,15세이상관람가,233,270,324,https://ssl.pstatic.net/imgmovie/mdi/mit110/0830/83084_P35_175118.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=83084,7.9,9
310,어브덕션,105,20110929,미국,존 싱글톤,필라멘트픽쳐스,15세이상관람가,234,286,873,https://ssl.pstatic.net/imgmovie/mdi/mit110/1043/104364_P01_163218.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=104364,6.23,13
311,코쿠리코 언덕에서,91,20110929,일본,미야자키 고로,씨제이이앤엠(주),12세이상관람가,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0834/83410_P02_152717.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=83410,6.04,12
312,파퍼씨네 펭귄들,95,20110907,미국,마크 워터스,이십세기폭스코리아(주),전체관람가,235,79,874,https://ssl.pstatic.net/imgmovie/mdi/mit110/0821/82142_P03_120147.gif,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82142,8.5,16
313,컨테이젼,103,20110922,미국,스티븐 소더버그,워너브러더스 코리아(주),12세이상관람가,124,579,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1245/124514_P01_150726.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=124514,0,13
314,킬러 엘리트,116,20110922,미국,개리 맥켄드리,에스케이텔레콤(주),청소년관람불가,236,580,168,https://ssl.pstatic.net/imgmovie/mdi/mit110/1815/181541_P01_161304.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181541,10,11
315,가문의 영광4 - 가문의 수난,103,20110907,한국,정태원,(주)태원엔터테인먼트,15세이상관람가,44,62,875,https://ssl.pstatic.net/imgmovie/mdi/mit110/0635/63538_P04_164331.gif,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63538,4.15,16
316,미션임파서블:고스트프로토콜,132,20111215,미국,브래드 버드,파라마운트 픽쳐스,15세이상관람가,199,581,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0533/53372_P12_111230.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53372,8.73,13
317,마이 웨이,137,20111221,한국,강제규,(주)디렉터스,15세이상관람가,11,582,876,https://ssl.pstatic.net/imgmovie/mdi/mit110/1712/171295_P01_140055.png,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171295,0,15
318,셜록홈즈 : 그림자 게임,128,20111221,미국,가이 리치,워너브러더스 코리아(주),15세이상관람가,189,540,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0735/73508_P30_154625.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73508,8,13
319,퍼펙트 게임,127,20111221,한국,박희곤,(주)동아수출공사,12세이상관람가,98,415,877,https://ssl.pstatic.net/imgmovie/mdi/mit110/0760/76048_P02_103004.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76048,8.93,4
320,프렌즈: 몬스터섬의비밀,88,20111229,일본,야마자키 타카시,(주)스마일이엔티,전체관람가,237,384,878,https://ssl.pstatic.net/imgmovie/mdi/mit110/0884/88495_P15_112832.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88495,8.88,12
321,라이온 킹,89,19940702,미국,로저 알러스,월트디즈니,연소자관람가,238,583,879,https://ssl.pstatic.net/imgmovie/mdi/mit110/1696/169637_P11_100355.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=169637,9.86,12
322,오싹한 연애,114,20111201,한국,황인호,상상필름(주),12세이상관람가,73,266,880,https://ssl.pstatic.net/imgmovie/mdi/mit110/0788/78851_P51_105523.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=78851,8.54,2
323,극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」,98,20111222,일본,유야마 쿠니히코,씨제이이앤엠(주),전체관람가,239,240,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0861/86129_P16_153200.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86129,7.85,12
324,앨빈과 슈퍼밴드3,,20111215,미국,마이크 미첼,이십세기폭스코리아(주),전체관람가,134,584,542,https://ssl.pstatic.net/imgmovie/mdi/mit110/0848/84843_P00_161434.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=84843,8.38,12
325,극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」,97,20111222,일본,유야마 쿠니히코,씨제이이앤엠(주),전체관람가,240,585,881,https://ssl.pstatic.net/imgmovie/mdi/mit110/0863/86347_P17_153252.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86347,8.08,12
326,건축학개론,118,20120322,한국,이용주,(주)명필름,12세이상관람가,202,586,368,https://ssl.pstatic.net/imgmovie/mdi/mit110/0884/88426_P00_175131.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88426,8.65,5
327,타이탄의 분노,100,20120329,미국,조나단 리브스만,워너브러더스 코리아(주),12세이상관람가,188,54,170,https://ssl.pstatic.net/imgmovie/mdi/mit110/0827/82799_P00_144903.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82799,6.85,13
328,시체가 돌아왔다,110,20120329,한국,우선호,(주)씨네이천,15세이상관람가,29,94,371,https://ssl.pstatic.net/imgmovie/mdi/mit110/0848/84897_P01_105428.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=84897,7.42,8
329,언터처블: 1%의 우정,112,20120322,프랑스,올리비에르 나카체,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,241,587,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0875/87566_P05_171824.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87566,9.34,16
330,화차,117,20120308,한국,변영주,(주)영화제작소보임,15세이상관람가,214,347,857,https://ssl.pstatic.net/imgmovie/mdi/mit110/1527/152746_P01_115535.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152746,0,7
331,스페이스 독,85,20120322,러시아,이나 예블라니코바,예지림엔터테인먼트,전체관람가,242,588,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1211/121109_P08_143733.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=121109,7.31,12
332,디스 민즈 워,97,20120229,미국,맥지,이십세기폭스코리아(주),15세이상관람가,243,279,329,https://ssl.pstatic.net/imgmovie/mdi/mit110/0766/76692_P04_171850.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76692,8.2,13
333,존 카터: 바숨 전쟁의 서막,132,20120308,미국,앤드류 스탠튼,한국소니픽쳐스릴리징브에나비스타영화㈜,12세이상관람가,244,589,882,https://ssl.pstatic.net/imgmovie/mdi/mit110/0867/86784_P15_143110.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86784,7.53,18
334,크로니클,84,20120315,미국,조쉬 트랭크,이십세기폭스코리아(주),15세이상관람가,245,590,883,https://ssl.pstatic.net/imgmovie/mdi/mit110/1717/171764_P00_141944.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171764,3.17,13
335,범죄와의 전쟁: 나쁜놈들 전성시대,133,20120202,한국,윤종빈,(주)팔레트픽처스,청소년관람불가,6,122,392,https://ssl.pstatic.net/imgmovie/mdi/mit110/0825/82540_P13_161030.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82540,8.62,8
336,어메이징 스파이더맨,136,20120628,미국,마크 웹,한국소니픽쳐스릴리징브에나비스타영화㈜,12세이상관람가,246,357,884,,https://movie.naver.com/movie/bi/mi/basic.nhn?code=121059,9.08,13
337,마다가스카3 : 이번엔 서커스다!,93,20120606,미국,에릭 다넬,씨제이이앤엠(주),전체관람가,103,591,885,https://ssl.pstatic.net/imgmovie/mdi/mit110/0863/86381_P63_174049.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86381,9.02,12
338,내 아내의 모든 것,121,20120517,한국,민규동,(주)수필름,15세이상관람가,247,214,270,https://ssl.pstatic.net/imgmovie/mdi/mit110/0896/89606_P10_161836.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=89606,8.56,16
339,후궁 : 제왕의 첩,122,20120606,한국,김대승,(주)황기성 사단,청소년관람불가,248,592,63,https://ssl.pstatic.net/imgmovie/mdi/mit110/0893/89361_P12_100258.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=89361,6.83,9
340,캐빈 인 더 우즈,95,20120628,미국,드류 고다드,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,249,593,886,https://ssl.pstatic.net/imgmovie/mdi/mit110/0685/68587_P14_102232.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=68587,7,2
341,미쓰GO,115,20120621,한국,박철관,영화사 도로시(주),15세이상관람가,250,154,537,https://ssl.pstatic.net/imgmovie/mdi/mit110/0806/80664_P02_145656.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=80664,5.12,13
342,아부의 왕,118,20120621,한국,정승구,(주)황금주전자,15세이상관람가,215,537,887,https://ssl.pstatic.net/imgmovie/mdi/mit110/0906/90674_P00_143608.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=90674,5.65,16
343,차형사,110,20120530,한국,신태라,(주)영화사홍,15세이상관람가,251,594,888,https://ssl.pstatic.net/imgmovie/mdi/mit110/0882/88252_P12_155619.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88252,7.46,16
344,락아웃: 익스트림미션,94,20120614,미국,스테판 St. 레게르,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,252,595,889,https://ssl.pstatic.net/imgmovie/mdi/mit110/0868/86862_P44_134828.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86862,6.47,18
345,두 번의 결혼식과 한 번의 장례식,106,20120621,한국,김조광수,청년필름(주),15세이상관람가,253,596,890,https://ssl.pstatic.net/imgmovie/mdi/mit110/0749/74954_P33_145338.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74954,8.07,16
346,"광해, 왕이 된 남자",131,20120913,한국,추창민,리얼라이즈픽쳐스(주),15세이상관람가,43,270,604,https://ssl.pstatic.net/imgmovie/mdi/mit110/0838/83893_P09_112146.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=83893,9.24,9
