movie_name,time,year,nation,director,company,grade,genres,actors,poster_url,link_url,user_rating
레전드 오브 타잔,109,20160629,미국,데이빗 예이츠,워너브러더스 코리아(주),12세이상관람가,"['액션', '어드벤처']","['알렉산더 스카스가드', '마고 로비', '크리스토프 왈츠']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1207/120791_P04_133802.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=120791,7.65
사냥,92,20160629,한국,이우철,(주)빅스톤픽쳐스,15세이상관람가,['액션'],"['안성기', '조진웅', '한예리']",,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173182,0.00
인디펜던스 데이 : 리써전스,119,20160622,미국,롤랜드 에머리히,이십세기폭스코리아(주),12세이상관람가,"['액션', '어드벤처', 'SF']","['빌 풀만', '리암 헴스워스', '제프 골드블럼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0748/74866_P41_131759.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74866,7.27
컨저링 2,131,20160609,미국,제임스 완,워너브러더스 코리아(주),15세이상관람가,['공포(호러)'],"['베라 파미가', '패트릭 윌슨', '프란카 포텐테']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1142/114282_P07_150453.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=114282,8.23
특별수사: 사형수의 편지,120,20160616,한국,권종관,(주)콘텐츠케이,15세이상관람가,"['범죄', '드라마']","['김명민', '김상호', '성동일']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1307/130720_P149_102001.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=130720,8.30
아가씨,144,20160601,한국,박찬욱,유한회사 아가씨에프에스,청소년관람불가,"['스릴러', '드라마']","['김민희', '김태리', '하정우']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1806/180633_P01_135806.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180633,7.67
정글북,105,20160609,미국,존 파브로,월트디즈니컴퍼니코리아(주),12세이상관람가,"['어드벤처', '드라마']","['닐 세티', '빌 머레이', '스칼렛 요한슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1273/127394_P01_144602.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=127394,7.34
미 비포 유,110,20160601,미국,테아 샤록,워너브러더스 코리아(주),12세이상관람가,"['멜로/로맨스', '드라마']","['에밀리아 클라크', '샘 클라플린', '매튜 루이스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1379/137915_P04_112657.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137915,8.49
500일의 썸머,95,20100121,미국,마크 웹,스네이크 프리뷰,15세이상관람가,"['드라마', '멜로/로맨스']","['조셉 고든 레빗', '주이 디샤넬', '제프리 아렌드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0531/53152_P36_140212.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53152,8.41
아수라,132,20160928,한국,김성수,(주)사나이픽처스,청소년관람불가,"['범죄', '액션']","['정우성', '김현빈', '황정민']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1730/173030_P01_154720.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173030,10.00
미스 페레그린과 이상한 아이들의 집,126,20160928,미국,팀 버튼,이십세기폭스코리아(주),12세이상관람가,"['미스터리', '판타지']","['에바 그린', '사무엘 L. 잭슨', '아사 버터필드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1293/129383_P08_121150.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129383,8.45
브리짓 존스의 베이비,122,20160928,미국,샤론 맥과이어,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"['코미디', '멜로/로맨스']","['르네 젤위거', '콜린 퍼스', '패트릭 뎀시']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1434/143456_P15_170201.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143456,8.84
설리: 허드슨강의 기적,95,20160928,미국,클린트 이스트우드,워너브러더스 코리아(주),12세이상관람가,['드라마'],"['톰 행크스', '아론 에크하트', '로라 린니']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1434/143495_P20_172313.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143495,9.14
밀정,139,20160907,한국,김지운,(주)다크서클픽쳐스,15세이상관람가,['액션'],"['송강호', '공유', '한지민']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1379/137952_P30_161446.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137952,8.42
벤허,123,20160914,미국,티무르 베크맘베토브,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"['어드벤처', '드라마']","['잭 휴스턴', '토비 켑벨', '모건 프리먼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1254/125468_P11_175408.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125468,8.26
피터와 드래곤,102,20160928,미국,데이빗 로워리,월트디즈니컴퍼니코리아(주),전체관람가,"['어드벤처', '가족', '판타지']","['브라이스 달라스 하워드', '오크스 페글리', '웨스 벤틀리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1348/134847_P24_135030.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134847,8.24
맨 인 더 다크,88,20161005,미국,페드 알바레즈,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,['스릴러'],"['제인 레비', '딜런 미네트', '스티븐 랭']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1449/144944_P10_153743.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144944,7.94
바다 탐험대 옥토넛 시즌4: 늪지탐험선K,57,20160928,영국,다라 오코넬,와이드 릴리즈(주),전체관람가,['애니메이션'],[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1495/149505_P20_181604.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149505,8.54
백설공주 : 사라진 아빠를 찾아서,75,20160929,중국,벤 차오,예지림엔터테인먼트,전체관람가,"['애니메이션', '가족']","['이제인', '사문영', '박상훈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1541/154133_P13_170515.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154133,7.37
마스터,142,20161221,한국,조의석,영화사 집,15세이상관람가,"['액션', '범죄']","['이병헌', '강동원', '김우빈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1851/185172_P01_143840.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185172,0.00
로그 원: 스타워즈 스토리,133,20161228,미국,가렛 에드워즈,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"['액션', '어드벤처', '판타지']","['펠리시티 존스', '디에고 루나', '매즈 미켈슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1368/136868_P75_101138.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136868,8.45
씽,107,20161221,미국,가스 제닝스,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"['애니메이션', '뮤지컬']","['매튜 매커너히', '리즈 위더스푼', '스칼렛 요한슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1714/171456_P01_100845.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171456,5.00
판도라,135,20161207,한국,박정우,(주)씨에이씨엔터테인먼트,12세이상관람가,"['드라마', '스릴러']","['김남길', '김영애', '문정희']",,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183771,0.00
라라랜드,127,20161207,미국,데이미언 셔젤,판씨네마(주),12세이상관람가,"['드라마', '뮤지컬', '멜로/로맨스']","['엠마 스톤', '라이언 고슬링', '핀 위트록']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1349/134963_P15_094953.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134963,8.59
너의 이름은.,106,20170104,일본,신카이 마코토,메가박스중앙(주)플러스엠,12세이상관람가,"['애니메이션', '드라마', '멜로/로맨스']","['카미키 류노스케', '카미시라이시 모네', '나가사와 마사미']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1501/150198_P60_142006.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=150198,8.75
루돌프와 많이있어,88,20161228,일본,유야마 쿠니히코,씨제이이앤엠(주),전체관람가,['애니메이션'],"['김율', '신용우', '홍범기']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1539/153951_P12_173319.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=153951,8.79
포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,94,20161222,일본,유야마 쿠니히코,(주)이수C&E,전체관람가,"['애니메이션', '어드벤처', '판타지']",[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1522/152265_P14_102117.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152265,8.74
"당신, 거기 있어줄래요",110,20161214,한국,홍지영,(주)수필름,12세이상관람가,"['판타지', '드라마']","['김윤석', '변요한', '채서진']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1452/145292_P58_104615.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=145292,8.69
극장판 도라에몽: 신 진구의 버스 오브 재팬,103,20161221,일본,야쿠와 신노스케,(주)넥스트엔터테인먼트월드(NEW),전체관람가,['애니메이션'],"['채민지', '김정아', '최낙윤']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1416/141675_P16_110043.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=141675,9.02
미녀와 야수,129,20170316,미국,빌 콘돈,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"['멜로/로맨스', '판타지', '뮤지컬']","['엠마 왓슨', '댄 스티븐스', '루크 에반스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1368/136872_P12_113639.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136872,8.79
프리즌,124,20170323,한국,나현,(주)큐로홀딩스,청소년관람불가,"['범죄', '액션']","['한석규', '김래원', '정웅인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1684/168463_P01_112520.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168463,3.50
