218,거북이 달린다,117,20090611,한국,이연우,(주)씨네이천,15세이상관람가,4,136,526,829,https://ssl.pstatic.net/imgmovie/mdi/mit110/0494/D9483-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49483,8.43
219,킹콩을 들다,120,20090701,한국,박건용,(주)알지엔터웍스,전체관람가,4,29,527,830,https://ssl.pstatic.net/imgmovie/mdi/mit110/0506/50672_P01_125319.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=50672,9.23
220,여고괴담 5,88,20090618,한국,이종용,(주)씨네이천,15세이상관람가,2,177,528,831,https://ssl.pstatic.net/imgmovie/mdi/mit110/0498/49852_P01_122043.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49852,4.59
221,마더,128,20090528,한국,봉준호,(주)바른손이앤에이,청소년관람불가,4,178,206,506,https://ssl.pstatic.net/imgmovie/mdi/mit110/1830/183063_P01_142452.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183063,0
222,박물관이 살아있다 2,104,20090604,미국,숀 레비,이십세기폭스코리아(주),전체관람가,14,103,529,77,https://ssl.pstatic.net/imgmovie/mdi/mit110/0506/E0621-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=50621,7.47
223,터미네이터 : 미래전쟁의 시작,115,20090521,미국,맥지,더 할사이온 컴퍼니,15세이상관람가,18,179,188,832,https://ssl.pstatic.net/imgmovie/mdi/mit110/0665/F6520-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66520,8.18
224,링스 어드벤처,87,20090624,스페인,마누엘 시실리아,(주)성원아이컴,전체관람가,12,180,530,821,https://ssl.pstatic.net/imgmovie/mdi/mit110/0525/E2543-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52543,7.27
225,7급 공무원,112,20090422,한국,신태라,(주)하리마오픽쳐스,12세이상관람가,16,22,251,833,https://ssl.pstatic.net/imgmovie/mdi/mit110/0996/99632_P13_102929.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=99632,9.04
226,드래그 미 투 헬,99,20090611,미국,샘 레이미,㈜케이디미디어,15세이상관람가,2,134,531,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0525/E2524-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52524,7.03
227,내 사랑 내 곁에,121,20090924,한국,박진표,영화사 집,12세이상관람가,4,181,198,834,https://ssl.pstatic.net/imgmovie/mdi/mit110/0842/84251_P01_184918.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=84251,8.6
228,불꽃처럼 나비처럼,124,20090924,한국,김용균,(주)싸이더스,15세이상관람가,5,182,98,28,https://ssl.pstatic.net/imgmovie/mdi/mit110/0578/57865_P29_140247.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57865,6.94
229,써로게이트,88,20091001,미국,조나단 모스토우,한국소니픽쳐스릴리징브에나비스타영화㈜,15세이상관람가,18,183,532,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1611/161197_P01_173325.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=161197,0
230,게이머,94,20091001,미국,브라이언 테일러,라이온스 게이트 필름즈,청소년관람불가,13,39,533,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1648/164840_P01_111845.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164840,0
231,페임,106,20090924,미국,케빈 탄차로엔,레이크쇼어 엔터테인먼트,12세이상관람가,16,184,534,835,https://ssl.pstatic.net/imgmovie/mdi/mit110/1848/184828_P01_161814.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184828,0
232,애자,110,20090909,한국,정기훈,시리우스픽쳐스(주),15세이상관람가,4,185,535,446,https://ssl.pstatic.net/imgmovie/mdi/mit110/0514/51407_P00_124309.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51407,8.75
233,파이널 데스티네이션 4,82,20091001,미국,데이빗 엘리슨,워너브러더스 코리아(주),청소년관람불가,2,186,536,836,https://ssl.pstatic.net/imgmovie/mdi/mit110/0530/53025_P00_151907.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53025,5.72
234,국가대표,137,20090729,한국,김용화,케이엠컬쳐㈜,12세이상관람가,4,122,537,837,https://ssl.pstatic.net/imgmovie/mdi/mit110/1418/141824_P99_095923.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=141824,8.67
235,나는 갈매기,85,20090926,한국,권상준,㈜드림빌엔터테인먼트,전체관람가,3,187,538,838,https://ssl.pstatic.net/imgmovie/mdi/mit110/0700/70016_P13_103030.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70016,7.73
236,아바타,161,20091217,미국,제임스 카메론,이십세기폭스필름코퍼레이션,12세이상관람가,18,188,539,234,,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164121,9.63
237,전우치,136,20091223,한국,최동훈,영화사 집,12세이상관람가,13,99,247,136,https://ssl.pstatic.net/imgmovie/mdi/mit110/1588/158852_P01_130121.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158852,10
238,셜록 홈즈,128,20091223,미국,가이 리치,워너브러더스 코리아(주),12세이상관람가,7,189,540,,,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109168,9.49
239,나인,118,20091231,미국,롭 마샬,(주)시너지하우스 (시너지),15세이상관람가,5,190,541,58,https://ssl.pstatic.net/imgmovie/mdi/mit110/1725/172551_P01_174535.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172551,7.63
240,앨빈과 슈퍼밴드2,88,20091230,미국,베티 토머스,이십세기폭스코리아(주),전체관람가,1,134,542,584,https://ssl.pstatic.net/imgmovie/mdi/mit110/0706/70637_P31_183105.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70637,8.88
241,포켓 몬스터 DP: 아르세우스 초극의 시공으로,95,20091224,일본,유야마 쿠니히코,실버스푼,전체관람가,12,191,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0701/70118_P00_153350.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70118,8.52
242,파르나서스 박사의 상상극장,122,20091223,미국,테리 길리엄,데이비스 필름,12세이상관람가,17,119,543,35,https://ssl.pstatic.net/imgmovie/mdi/mit110/0473/47381_P00_095520.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=47381,5.86
243,러브 매니지먼트,93,20091231,미국,스티븐 벨버,(주)싸이더스,15세이상관람가,5,14,544,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0530/53021_P34_132112.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53021,6.39
244,2012,157,20091112,미국,롤랜드 에머리히,센트로폴리스 엔터테인먼트,12세이상관람가,18,192,545,839,https://ssl.pstatic.net/imgmovie/mdi/mit110/1645/164545_P01_152734.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164545,0
245,위대한 침묵,168,20091203,독일,필립 그로닝,(주)영화사 진진,전체관람가,3,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0586/58666_P13_103019.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=58666,7.94
246,타이탄,106,20100401,미국,루이스 리테리어,워너 브러더스 픽쳐스,12세이상관람가,13,170,188,54,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168090_P03_105047.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168090,7.75
247,육혈포 강도단,107,20100318,한국,강효진,(주)전망좋은 영화사,15세이상관람가,16,152,44,818,https://ssl.pstatic.net/imgmovie/mdi/mit110/0731/73114_P34_092807.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73114,7.56
248,그린 존,114,20100325,미국,폴 그린그래스,유니버셜 픽쳐스,15세이상관람가,4,124,546,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0468/46875_P02_151839.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=46875,7.7
249,셔터 아일랜드,138,20100318,미국,마틴 스콜세지,파라마운트 픽쳐스,15세이상관람가,4,193,271,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0696/69689_P00_122646.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69689,8.33
250,폭풍전야,104,20100401,한국,조창호,오퍼스픽쳐스(유),청소년관람불가,4,194,226,840,https://ssl.pstatic.net/imgmovie/mdi/mit110/0522/52229_P05_202619.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52229,6.72
251,비밀애,111,20100325,한국,권지연,(주)한컴,청소년관람불가,5,195,547,841,https://ssl.pstatic.net/imgmovie/mdi/mit110/1725/172588_P01_160555.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172588,0
252,이상한 나라의 앨리스,108,20100304,미국,팀 버튼,월트 디즈니 픽쳐스,전체관람가,17,119,321,842,https://ssl.pstatic.net/imgmovie/mdi/mit110/1740/174004_P01_150735.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174004,0
253,의형제,116,20100204,한국,장훈,(주)쇼박스,15세이상관람가,4,196,99,843,https://ssl.pstatic.net/imgmovie/mdi/mit110/0525/52548_P43_123614.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52548,8.86
254,아마존의 눈물,88,20100325,한국,김현철,(주)MBC,15세이상관람가,3,194,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0733/73398_P00_120313.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73398,8.44
255,사랑은 너무 복잡해,120,20100311,미국,낸시 마이어스,유니버셜 픽쳐스,청소년관람불가,5,197,411,844,https://ssl.pstatic.net/imgmovie/mdi/mit110/0511/51158_P59_175254.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51158,8.66
256,슈렉 포에버,93,20100701,미국,마이크 미첼,드림웍스 애니메이션,전체관람가,12,5,109,759,https://ssl.pstatic.net/imgmovie/mdi/mit110/0699/69940_P54_111153.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69940,8.03
257,파괴된 사나이,114,20100701,한국,우민호,아이러브시네마,청소년관람불가,4,198,548,845,https://ssl.pstatic.net/imgmovie/mdi/mit110/0714/71498_P65_105718.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=71498,7.71
258,나잇&데이,109,20100624,미국,제임스 맨골드,뉴리전시 픽쳐스,15세이상관람가,13,199,109,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1803/180341_P01_153531.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180341,0
259,포화속으로,120,20100616,한국,이재한,(주)태원엔터테인먼트,12세이상관람가,4,112,78,307,https://ssl.pstatic.net/imgmovie/mdi/mit110/0513/51386_P219_191242.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51386,8.23
260,방자전,124,20100602,한국,김대우,(주)바른손이앤에이,청소년관람불가,9,16,94,248,https://ssl.pstatic.net/imgmovie/mdi/mit110/1221/122156_P00_110431.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122156,0
261,스플라이스,103,20100701,캐나다,빈센조 나탈리,(주)미로비젼,청소년관람불가,18,200,549,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0527/52777_P27_172730.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52777,6.07
262,필립모리스,97,20100701,프랑스,존 레쿼,유로파 Corp.,청소년관람불가,16,79,550,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0459/45945_P42_150329.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45945,7.47
263,맨발의 꿈,121,20100624,한국,김태균,(주)캠프비,전체관람가,4,201,551,846,https://ssl.pstatic.net/imgmovie/mdi/mit110/0510/51083_P06_171506.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51083,9.27
264,A-특공대,119,20100610,미국,조 카나한,듄 엔터테인먼트,15세이상관람가,13,54,552,847,https://ssl.pstatic.net/imgmovie/mdi/mit110/0505/50598_P68_080618.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=50598,8.93
265,섹스 앤 더 시티 2,144,20100610,미국,마이클 패트릭 킹,뉴라인 시네마,청소년관람불가,4,147,553,503,https://ssl.pstatic.net/imgmovie/mdi/mit110/0530/53084_P67_114529.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53084,7.75
266,시라노; 연애조작단,121,20100916,한국,김현석,(주)명필름,12세이상관람가,5,202,554,848,https://ssl.pstatic.net/imgmovie/mdi/mit110/1065/106541_P01_170426.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=106541,9.16
267,먹고 기도하고 사랑하라,139,20100930,미국,라이언 머피,콜럼비아 픽쳐스 코포레이션,15세이상관람가,4,100,555,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0709/70999_P46_100615.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70999,6.5
268,방가? 방가!,110,20100930,한국,육상효,(주)상상역엔터테인먼트,12세이상관람가,16,203,556,849,https://ssl.pstatic.net/imgmovie/mdi/mit110/1717/171770_P01_170132.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171770,0
269,무적자,124,20100916,한국,송해성,핑거프린트(주),15세이상관람가,4,123,137,850,https://ssl.pstatic.net/imgmovie/mdi/mit110/0611/61115_P31_091252.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=61115,5.6
270,레지던트 이블 4: 끝나지 않은 전쟁 3D,96,20100916,독일,폴 W.S. 앤더슨,콘스탄틴 필름 프로덕션,청소년관람불가,2,204,557,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0537/53751_P17_114406.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53751,6.27
271,해결사,100,20100909,한국,권혁재,(주)외유내강,15세이상관람가,13,205,1,602,https://ssl.pstatic.net/imgmovie/mdi/mit110/1661/166101_P01_104532.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=166101,5.2
272,아저씨,119,20100804,한국,이정범,오퍼스픽쳐스(유),청소년관람불가,13,206,558,851,https://ssl.pstatic.net/imgmovie/mdi/mit110/1793/179347_P01_100905.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179347,0
273,슈퍼  배드,95,20100916,미국,피에르 꼬팽,일루미네이션 엔터테인먼트,전체관람가,12,207,150,852,https://ssl.pstatic.net/imgmovie/mdi/mit110/1326/132626_P23_100529.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=132626,8.69
274,마루 밑 아리에티,94,20100909,일본,요네바야시 히로마사,스튜디오 지브리,전체관람가,12,208,358,853,https://ssl.pstatic.net/imgmovie/mdi/mit110/0733/73301_P25_200310.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73301,8.12
275,퀴즈왕,121,20100916,한국,장진,소란플레이먼트(주),15세이상관람가,16,159,559,854,https://ssl.pstatic.net/imgmovie/mdi/mit110/0742/74269_P08_113658.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74269,5.9
276,라스트 갓파더,103,20101229,한국,심형래,㈜영구아트,12세이상관람가,16,209,560,855,https://ssl.pstatic.net/imgmovie/mdi/mit110/0475/47531_P19_104020.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=47531,6.24
277,헬로우 고스트,111,20101222,한국,김영탁,(주)워터앤트리,12세이상관람가,16,162,561,856,,https://movie.naver.com/movie/bi/mi/basic.nhn?code=83368,9.75
278,황해,156,20101222,한국,나홍진,㈜팝콘필름,청소년관람불가,11,136,122,857,https://ssl.pstatic.net/imgmovie/mdi/mit110/0699/69986_P47_160507.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69986,7.84
279,해리 포터와 죽음의 성물1,146,20101215,미국,데이빗 예이츠,헤이데이필름,전체관람가,7,75,361,780,https://ssl.pstatic.net/imgmovie/mdi/mit110/0679/67901_P52_160214.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67901,8.19
280,트론: 새로운 시작,125,20101229,미국,조셉 코신스키,라이브플래닛,12세이상관람가,18,210,562,858,https://ssl.pstatic.net/imgmovie/mdi/mit110/0723/72357_P28_153740.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=72357,7.31
281,새미의 어드벤쳐,85,20101215,벨기에,벤 스타센,엔웨이브필름,전체관람가,12,211,563,859,https://ssl.pstatic.net/imgmovie/mdi/mit110/0945/94506_P21_112038.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94506,8.63
282,극장판 포켓 몬스터 DP 「환영의 패왕 조로아크」,97,20101223,일본,유야마 쿠니히코,이스트저팬마케팅앤커뮤니케이션,전체관람가,12,212,564,860,https://ssl.pstatic.net/imgmovie/mdi/mit110/0771/77154_P16_111823.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=77154,8.8
283,아메리칸,105,20101229,미국,안톤 코르빈,포커스피쳐스,청소년관람불가,8,85,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1845/184580_P01_180228.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184580,0
284,쓰리 데이즈,133,20101222,미국,폴 해기스,라이온스 게이트 필름즈,15세이상관람가,8,213,565,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1745/174578_P01_165936.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174578,0
285,쩨쩨한 로맨스,118,20101201,한국,김정훈,(주)크리픽쳐스,청소년관람불가,16,214,535,596,https://ssl.pstatic.net/imgmovie/mdi/mit110/0757/75724_P42_152655.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75724,8.51
286,위험한 상견례,118,20110331,한국,김진영,(주)전망좋은 영화사,12세이상관람가,16,215,275,788,https://ssl.pstatic.net/imgmovie/mdi/mit110/1033/103381_P36_142709.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=103381,6.67
287,줄리아의 눈,112,20110331,스페인,기옘 모랄레스,씨너스엔터테인먼트(주),청소년관람불가,7,216,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0782/78218_P11_181235.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=78218,7.92
288,킹스 스피치,118,20110317,영국,톰 후퍼,(주)화앤담이엔티,12세이상관람가,4,217,399,842,https://ssl.pstatic.net/imgmovie/mdi/mit110/0764/76439_P00_140002.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76439,8.29
289,그대를 사랑합니다,118,20110217,한국,추창민,(주)세인트 폴 시네마,15세이상관람가,4,218,566,861,https://ssl.pstatic.net/imgmovie/mdi/mit110/1685/168506_P01_110650.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168506,10
290,마이 블랙 미니드레스,108,20110324,한국,허인무,(주)토리픽쳐스,15세이상관람가,4,219,567,862,https://ssl.pstatic.net/imgmovie/mdi/mit110/0711/71139_P17_153704.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=71139,6.84
291,월드 인베이젼,116,20110310,미국,조나단 리브스만,한국소니픽쳐스릴리징브에나비스타영화㈜,12세이상관람가,18,220,568,863,https://ssl.pstatic.net/imgmovie/mdi/mit110/0684/68437_P08_112740.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=68437,7.53
292,미트 페어런츠 3,98,20110331,미국,폴 웨이츠,씨제이이앤엠(주),15세이상관람가,16,146,569,103,https://ssl.pstatic.net/imgmovie/mdi/mit110/0733/73340_P04_164231.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73340,6.53
293,베니싱,91,20110331,미국,브래드 앤더슨,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,7,221,135,864,https://ssl.pstatic.net/imgmovie/mdi/mit110/1508/150875_P01_100450.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=150875,0
294,내 이름은 칸,128,20110324,인도,카란 조하르,필라멘트픽쳐스,12세이상관람가,4,222,570,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0706/70651_P09_115117.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70651,9.29
295,블랙 스완,108,20110224,미국,대런 아로노프스키,이십세기폭스코리아(주),청소년관람불가,4,133,571,599,,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184975,0
296,트랜스포머 3,152,20110629,미국,마이클 베이,씨제이이앤엠(주),12세이상관람가,13,223,572,865,https://ssl.pstatic.net/imgmovie/mdi/mit110/1234/123407_P01_190651.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=123407,10
297,써니,124,20110504,한국,강형철,(주)알로하픽쳐스,15세이상관람가,4,224,299,866,https://ssl.pstatic.net/imgmovie/mdi/mit110/1723/172391_P01_175325.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172391,2
298,풍산개,121,20110623,한국,전재홍,(주)김기덕 필름,청소년관람불가,4,225,573,867,https://ssl.pstatic.net/imgmovie/mdi/mit110/0791/79159_P12_111135.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=79159,7
299,화이트: 저주의 멜로디,106,20110609,한국,김선,(주)두엔터테인먼트,15세이상관람가,2,226,574,868,https://ssl.pstatic.net/imgmovie/mdi/mit110/0749/74904_P37_162844.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74904,6.82
300,엑스맨: 퍼스트 클래스,132,20110602,미국,매튜 본,이십세기폭스코리아(주),12세이상관람가,13,227,575,311,https://ssl.pstatic.net/imgmovie/mdi/mit110/0763/76347_P01_134913.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76347,9.04
301,쿵푸팬더 2,91,20110526,미국,여인영,씨제이이앤엠(주),전체관람가,12,146,71,52,https://ssl.pstatic.net/imgmovie/mdi/mit110/0734/73411_P07_115408.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73411,8.72
302,링컨 차를 타는 변호사,118,20110616,미국,브래드 퍼맨,씨너스엔터테인먼트(주),15세이상관람가,8,228,316,462,https://ssl.pstatic.net/imgmovie/mdi/mit110/0806/80626_P00_113118.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=80626,8.17
303,음모자,123,20110630,미국,로버트 레드포드,판씨네마(주),12세이상관람가,4,229,576,869,https://ssl.pstatic.net/imgmovie/mdi/mit110/0976/97642_P07_104833.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97642,5.75
304,슈퍼 에이트,112,20110616,미국,J.J. 에이브럼스,씨제이이앤엠(주),12세이상관람가,18,230,577,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0770/77039_P00_165752.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=77039,6.83
305,인 어 베러 월드,113,20110623,덴마크,수잔 비에르,㈜씨에이엔,12세이상관람가,4,231,578,870,https://ssl.pstatic.net/imgmovie/mdi/mit110/0786/78681_P00_200433.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=78681,8.8
306,도가니,125,20110922,한국,황동혁,(주)삼거리픽쳐스,청소년관람불가,4,232,291,871,https://ssl.pstatic.net/imgmovie/mdi/mit110/0754/75413_P29_111906.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75413,9.26
307,의뢰인,123,20110929,한국,손영성,청년필름(주),15세이상관람가,11,201,425,122,https://ssl.pstatic.net/imgmovie/mdi/mit110/1801/180169_P33_141001.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180169,9.19
308,카운트다운,119,20110929,한국,허종호,(주)영화사봄,청소년관람불가,4,155,19,872,https://ssl.pstatic.net/imgmovie/mdi/mit110/1810/181095_P01_110443.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181095,5.53
309,최종병기 활,122,20110810,한국,김한민,(주)디씨지플러스,15세이상관람가,9,233,270,324,https://ssl.pstatic.net/imgmovie/mdi/mit110/0830/83084_P35_175118.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=83084,7.9
310,어브덕션,105,20110929,미국,존 싱글톤,필라멘트픽쳐스,15세이상관람가,13,234,286,873,https://ssl.pstatic.net/imgmovie/mdi/mit110/1043/104364_P01_163218.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=104364,6.23
311,코쿠리코 언덕에서,91,20110929,일본,미야자키 고로,씨제이이앤엠(주),12세이상관람가,12,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0834/83410_P02_152717.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=83410,6.04
312,파퍼씨네 펭귄들,95,20110907,미국,마크 워터스,이십세기폭스코리아(주),전체관람가,16,235,79,874,https://ssl.pstatic.net/imgmovie/mdi/mit110/0821/82142_P03_120147.gif,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82142,8.5
313,컨테이젼,103,20110922,미국,스티븐 소더버그,워너브러더스 코리아(주),12세이상관람가,13,124,579,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1245/124514_P01_150726.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=124514,0
314,킬러 엘리트,116,20110922,미국,개리 맥켄드리,에스케이텔레콤(주),청소년관람불가,11,236,580,168,https://ssl.pstatic.net/imgmovie/mdi/mit110/1815/181541_P01_161304.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181541,10
315,가문의 영광4 - 가문의 수난,103,20110907,한국,정태원,(주)태원엔터테인먼트,15세이상관람가,16,44,62,875,https://ssl.pstatic.net/imgmovie/mdi/mit110/0635/63538_P04_164331.gif,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63538,4.15
316,미션임파서블:고스트프로토콜,132,20111215,미국,브래드 버드,파라마운트 픽쳐스,15세이상관람가,13,199,581,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0533/53372_P12_111230.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53372,8.73
317,마이 웨이,137,20111221,한국,강제규,(주)디렉터스,15세이상관람가,15,11,582,876,https://ssl.pstatic.net/imgmovie/mdi/mit110/1712/171295_P01_140055.png,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171295,0
318,셜록홈즈 : 그림자 게임,128,20111221,미국,가이 리치,워너브러더스 코리아(주),15세이상관람가,13,189,540,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0735/73508_P30_154625.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73508,8
319,퍼펙트 게임,127,20111221,한국,박희곤,(주)동아수출공사,12세이상관람가,4,98,415,877,https://ssl.pstatic.net/imgmovie/mdi/mit110/0760/76048_P02_103004.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76048,8.93
320,프렌즈: 몬스터섬의비밀,88,20111229,일본,야마자키 타카시,(주)스마일이엔티,전체관람가,12,237,384,878,https://ssl.pstatic.net/imgmovie/mdi/mit110/0884/88495_P15_112832.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88495,8.88
321,라이온 킹,89,19940702,미국,로저 알러스,월트디즈니,연소자관람가,12,238,583,879,https://ssl.pstatic.net/imgmovie/mdi/mit110/1696/169637_P11_100355.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=169637,9.86
322,오싹한 연애,114,20111201,한국,황인호,상상필름(주),12세이상관람가,2,73,266,880,https://ssl.pstatic.net/imgmovie/mdi/mit110/0788/78851_P51_105523.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=78851,8.54
323,극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」,98,20111222,일본,유야마 쿠니히코,씨제이이앤엠(주),전체관람가,12,239,240,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0861/86129_P16_153200.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86129,7.85
324,앨빈과 슈퍼밴드3,,20111215,미국,마이크 미첼,이십세기폭스코리아(주),전체관람가,12,134,584,542,https://ssl.pstatic.net/imgmovie/mdi/mit110/0848/84843_P00_161434.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=84843,8.38
